"","goal","usd_goal_real","title_length","title_punc","title_caps_ratio","currency_is_usd","country_is_us","launched_epoch","open_epoch","Art","Comics","Crafts","Dance","Design","Fashion","Film & Video","Food","Games","Journalism","Music","Photography","Publishing","Technology","Theater","target"
"46384",4200,4200,56,1,0.145454545454545,1,1,1333074786,1477614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46385",5500,5500,51,2,0.163265306122449,1,1,1369123811,2580589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46387",750,584.07,57,1,0.160714285714286,0,0,1425591665,1754335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46388",13000,10430.04,23,0,0.130434782608696,0,0,1501707445,3398555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"46389",400,400,12,0,0.166666666666667,1,1,1442809682,1297918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46390",1500,1500,37,2,0.2,1,1,1426558075,2688725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46391",500,500,59,4,0.163636363636364,1,1,1471425887,2576113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46392",3000,3000,29,0,0.0344827586206897,1,1,1455152329,2523671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46393",900,900,59,3,0.160714285714286,1,1,1478074690,1287710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"46394",3500,3500,34,0,0.117647058823529,1,1,1452899432,2270968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46395",2000,2000,18,0,0.166666666666667,1,1,1438749937,3802463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46396",3000,3000,54,1,0.150943396226415,1,1,1412762346,2836854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"46397",1000,732.87,40,2,0.263157894736842,0,0,1490744512,2265488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46398",40000,40000,47,1,0.173913043478261,1,1,1456789295,2524705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
